          46          43
           5
  -0.9866   0.6000  0.26559E-01
  -0.9866   0.6500  0.32544E-01
  -0.9866   0.7000  0.31468E-01
  -0.9866   0.7500  0.15255E-01
  -0.9866   0.8000  0.21319E-02
  -0.9866   0.8500  0.14139E-01
  -0.9866   0.9000  0.39693E-01
  -0.9866   0.9500  0.46172E-01
  -0.9866   1.0000  0.30281E-01
  -0.9866   1.0500  0.23946E-01
  -0.9366  -1.0500  0.30782E-01
  -0.9366  -1.0000  0.39735E-01
  -0.9366  -0.9500  0.34498E-01
  -0.9366  -0.9000  0.13668E-01
  -0.9366  -0.8500  0.57989E-03
  -0.9366  -0.8000  0.78488E-02
  -0.9366  -0.7500  0.18454E-01
  -0.9366  -0.7000  0.15791E-01
  -0.9366  -0.6500  0.97384E-02
  -0.9366  -0.6000  0.15818E-01
  -0.9366  -0.5500  0.26817E-01
  -0.9366  -0.5000  0.24723E-01
  -0.9366  -0.4500  0.10095E-01
  -0.9366  -0.4000  0.13356E-02
  -0.9366  -0.3500  0.85798E-02
  -0.9366  -0.3000  0.22496E-01
  -0.9366  -0.2500  0.29324E-01
  -0.9366  -0.2000  0.26925E-01
  -0.9366  -0.1500  0.22978E-01
  -0.9366  -0.1000  0.23434E-01
  -0.9366  -0.0500  0.26849E-01
  -0.9366   0.0000  0.27963E-01
  -0.9366   0.0500  0.23921E-01
  -0.9366   0.1000  0.17090E-01
  -0.9366   0.1500  0.12665E-01
  -0.9366   0.2000  0.12944E-01
  -0.9366   0.2500  0.13883E-01
  -0.9366   0.3000  0.98044E-02
  -0.9366   0.3500  0.27776E-02
  -0.9366   0.4000  0.28993E-02
  -0.9366   0.4500  0.14249E-01
  -0.9366   0.5000  0.25396E-01
  -0.9366   0.5500  0.23999E-01
  -0.9366   0.6000  0.17585E-01
  -0.9366   0.6500  0.23500E-01
  -0.9366   0.7000  0.37390E-01
  -0.9366   0.7500  0.34884E-01
  -0.9366   0.8000  0.13684E-01
  -0.9366   0.8500  0.64528E-02
  -0.9366   0.9000  0.32143E-01
  -0.9366   0.9500  0.61954E-01
  -0.9366   1.0000  0.62290E-01
  -0.9366   1.0500  0.46131E-01
  -0.8866  -1.0500  0.54791E-01
  -0.8866  -1.0000  0.51849E-01
  -0.8866  -0.9500  0.31681E-01
  -0.8866  -0.9000  0.98618E-02
  -0.8866  -0.8500  0.85184E-02
  -0.8866  -0.8000  0.20211E-01
  -0.8866  -0.7500  0.19460E-01
  -0.8866  -0.7000  0.61542E-02
  -0.8866  -0.6500  0.43537E-02
  -0.8866  -0.6000  0.19570E-01
  -0.8866  -0.5500  0.30129E-01
  -0.8866  -0.5000  0.24504E-01
  -0.8866  -0.4500  0.18341E-01
  -0.8866  -0.4000  0.26043E-01
  -0.8866  -0.3500  0.37667E-01
  -0.8866  -0.3000  0.35507E-01
  -0.8866  -0.2500  0.19547E-01
  -0.8866  -0.2000  0.51801E-02
  -0.8866  -0.1500  0.29842E-02
  -0.8866  -0.1000  0.99496E-02
  -0.8866  -0.0500  0.17481E-01
  -0.8866   0.0000  0.20317E-01
  -0.8866   0.0500  0.17307E-01
  -0.8866   0.1000  0.96329E-02
  -0.8866   0.1500  0.19547E-02
  -0.8866   0.2000  0.18298E-02
  -0.8866   0.2500  0.12141E-01
  -0.8866   0.3000  0.24603E-01
  -0.8866   0.3500  0.27906E-01
  -0.8866   0.4000  0.23938E-01
  -0.8866   0.4500  0.25946E-01
  -0.8866   0.5000  0.35338E-01
  -0.8866   0.5500  0.34848E-01
  -0.8866   0.6000  0.18043E-01
  -0.8866   0.6500  0.86974E-02
  -0.8866   0.7000  0.26533E-01
  -0.8866   0.7500  0.48980E-01
  -0.8866   0.8000  0.42151E-01
  -0.8866   0.8500  0.19282E-01
  -0.8866   0.9000  0.23950E-01
  -0.8866   0.9500  0.58887E-01
  -0.8866   1.0000  0.81907E-01
  -0.8866   1.0500  0.75321E-01
  -0.8366  -1.0500  0.62841E-01
  -0.8366  -1.0000  0.49531E-01
  -0.8366  -0.9500  0.31366E-01
  -0.8366  -0.9000  0.24448E-01
  -0.8366  -0.8500  0.34127E-01
  -0.8366  -0.8000  0.37174E-01
  -0.8366  -0.7500  0.18389E-01
  -0.8366  -0.7000  0.10061E-02
  -0.8366  -0.6500  0.99926E-02
  -0.8366  -0.6000  0.31073E-01
  -0.8366  -0.5500  0.37794E-01
  -0.8366  -0.5000  0.35152E-01
  -0.8366  -0.4500  0.43510E-01
  -0.8366  -0.4000  0.57507E-01
  -0.8366  -0.3500  0.53495E-01
  -0.8366  -0.3000  0.29010E-01
  -0.8366  -0.2500  0.76649E-02
  -0.8366  -0.2000  0.59806E-02
  -0.8366  -0.1500  0.14837E-01
  -0.8366  -0.1000  0.16776E-01
  -0.8366  -0.0500  0.87977E-02
  -0.8366   0.0000  0.19647E-02
  -0.8366   0.0500  0.42012E-02
  -0.8366   0.1000  0.10176E-01
  -0.8366   0.1500  0.10034E-01
  -0.8366   0.2000  0.54247E-02
  -0.8366   0.2500  0.10119E-01
  -0.8366   0.3000  0.30135E-01
  -0.8366   0.3500  0.50674E-01
  -0.8366   0.4000  0.55052E-01
  -0.8366   0.4500  0.50605E-01
  -0.8366   0.5000  0.55108E-01
  -0.8366   0.5500  0.60614E-01
  -0.8366   0.6000  0.42907E-01
  -0.8366   0.6500  0.11906E-01
  -0.8366   0.7000  0.10666E-01
  -0.8366   0.7500  0.46979E-01
  -0.8366   0.8000  0.72553E-01
  -0.8366   0.8500  0.58089E-01
  -0.8366   0.9000  0.39977E-01
  -0.8366   0.9500  0.55791E-01
  -0.8366   1.0000  0.83805E-01
  -0.8366   1.0500  0.89846E-01
  -0.7866  -1.0500  0.56023E-01
  -0.7866  -1.0000  0.53622E-01
  -0.7866  -0.9500  0.54076E-01
  -0.7866  -0.9000  0.59852E-01
  -0.7866  -0.8500  0.63906E-01
  -0.7866  -0.8000  0.46078E-01
  -0.7866  -0.7500  0.13637E-01
  -0.7866  -0.7000  0.27823E-02
  -0.7866  -0.6500  0.21367E-01
  -0.7866  -0.6000  0.36544E-01
  -0.7866  -0.5500  0.33103E-01
  -0.7866  -0.5000  0.34377E-01
  -0.7866  -0.4500  0.50438E-01
  -0.7866  -0.4000  0.54339E-01
  -0.7866  -0.3500  0.30141E-01
  -0.7866  -0.3000  0.49800E-02
  -0.7866  -0.2500  0.10577E-01
  -0.7866  -0.2000  0.39232E-01
  -0.7866  -0.1500  0.57703E-01
  -0.7866  -0.1000  0.48949E-01
  -0.7866  -0.0500  0.25402E-01
  -0.7866   0.0000  0.98202E-02
  -0.7866   0.0500  0.13358E-01
  -0.7866   0.1000  0.27858E-01
  -0.7866   0.1500  0.33846E-01
  -0.7866   0.2000  0.21049E-01
  -0.7866   0.2500  0.45363E-02
  -0.7866   0.3000  0.10253E-01
  -0.7866   0.3500  0.38260E-01
  -0.7866   0.4000  0.58025E-01
  -0.7866   0.4500  0.54273E-01
  -0.7866   0.5000  0.51862E-01
  -0.7866   0.5500  0.68178E-01
  -0.7866   0.6000  0.72996E-01
  -0.7866   0.6500  0.40665E-01
  -0.7866   0.7000  0.10327E-01
  -0.7866   0.7500  0.32750E-01
  -0.7866   0.8000  0.83587E-01
  -0.7866   0.8500  0.10015E+00
  -0.7866   0.9000  0.81437E-01
  -0.7866   0.9500  0.75261E-01
  -0.7866   1.0000  0.88416E-01
  -0.7866   1.0500  0.90402E-01
  -0.7366  -1.0500  0.57257E-01
  -0.7366  -1.0000  0.81241E-01
  -0.7366  -0.9500  0.91971E-01
  -0.7366  -0.9000  0.89664E-01
  -0.7366  -0.8500  0.76306E-01
  -0.7366  -0.8000  0.45594E-01
  -0.7366  -0.7500  0.17625E-01
  -0.7366  -0.7000  0.20502E-01
  -0.7366  -0.6500  0.37163E-01
  -0.7366  -0.6000  0.31903E-01
  -0.7366  -0.5500  0.16205E-01
  -0.7366  -0.5000  0.24706E-01
  -0.7366  -0.4500  0.45393E-01
  -0.7366  -0.4000  0.39249E-01
  -0.7366  -0.3500  0.12681E-01
  -0.7366  -0.3000  0.92415E-02
  -0.7366  -0.2500  0.39343E-01
  -0.7366  -0.2000  0.68887E-01
  -0.7366  -0.1500  0.72691E-01
  -0.7366  -0.1000  0.60186E-01
  -0.7366  -0.0500  0.49126E-01
  -0.7366   0.0000  0.43007E-01
  -0.7366   0.0500  0.39291E-01
  -0.7366   0.1000  0.40162E-01
  -0.7366   0.1500  0.43903E-01
  -0.7366   0.2000  0.37701E-01
  -0.7366   0.2500  0.17494E-01
  -0.7366   0.3000  0.71956E-02
  -0.7366   0.3500  0.28849E-01
  -0.7366   0.4000  0.58374E-01
  -0.7366   0.4500  0.54854E-01
  -0.7366   0.5000  0.32723E-01
  -0.7366   0.5500  0.43575E-01
  -0.7366   0.6000  0.81041E-01
  -0.7366   0.6500  0.82849E-01
  -0.7366   0.7000  0.43352E-01
  -0.7366   0.7500  0.32723E-01
  -0.7366   0.8000  0.77685E-01
  -0.7366   0.8500  0.11901E+00
  -0.7366   0.9000  0.11832E+00
  -0.7366   0.9500  0.10866E+00
  -0.7366   1.0000  0.11015E+00
  -0.7366   1.0500  0.96827E-01
  -0.6866  -1.0500  0.80361E-01
  -0.6866  -1.0000  0.11773E+00
  -0.6866  -0.9500  0.11169E+00
  -0.6866  -0.9000  0.92198E-01
  -0.6866  -0.8500  0.79426E-01
  -0.6866  -0.8000  0.63319E-01
  -0.6866  -0.7500  0.53855E-01
  -0.6866  -0.7000  0.62108E-01
  -0.6866  -0.6500  0.58456E-01
  -0.6866  -0.6000  0.25428E-01
  -0.6866  -0.5500  0.58472E-02
  -0.6866  -0.5000  0.31483E-01
  -0.6866  -0.4500  0.63141E-01
  -0.6866  -0.4000  0.62061E-01
  -0.6866  -0.3500  0.54742E-01
  -0.6866  -0.3000  0.71324E-01
  -0.6866  -0.2500  0.85204E-01
  -0.6866  -0.2000  0.65467E-01
  -0.6866  -0.1500  0.34251E-01
  -0.6866  -0.1000  0.29120E-01
  -0.6866  -0.0500  0.47766E-01
  -0.6866   0.0000  0.59078E-01
  -0.6866   0.0500  0.46356E-01
  -0.6866   0.1000  0.25761E-01
  -0.6866   0.1500  0.26633E-01
  -0.6866   0.2000  0.51254E-01
  -0.6866   0.2500  0.68661E-01
  -0.6866   0.3000  0.67088E-01
  -0.6866   0.3500  0.77091E-01
  -0.6866   0.4000  0.10528E+00
  -0.6866   0.4500  0.10084E+00
  -0.6866   0.5000  0.47325E-01
  -0.6866   0.5500  0.18352E-01
  -0.6866   0.6000  0.63689E-01
  -0.6866   0.6500  0.11686E+00
  -0.6866   0.7000  0.10631E+00
  -0.6866   0.7500  0.74438E-01
  -0.6866   0.8000  0.88715E-01
  -0.6866   0.8500  0.12341E+00
  -0.6866   0.9000  0.12853E+00
  -0.6866   0.9500  0.12390E+00
  -0.6866   1.0000  0.13206E+00
  -0.6866   1.0500  0.11628E+00
  -0.6366  -1.0500  0.11249E+00
  -0.6366  -1.0000  0.13189E+00
  -0.6366  -0.9500  0.96129E-01
  -0.6366  -0.9000  0.84600E-01
  -0.6366  -0.8500  0.10873E+00
  -0.6366  -0.8000  0.12062E+00
  -0.6366  -0.7500  0.11611E+00
  -0.6366  -0.7000  0.10856E+00
  -0.6366  -0.6500  0.75285E-01
  -0.6366  -0.6000  0.22331E-01
  -0.6366  -0.5500  0.11504E-01
  -0.6366  -0.5000  0.56710E-01
  -0.6366  -0.4500  0.95518E-01
  -0.6366  -0.4000  0.10265E+00
  -0.6366  -0.3500  0.11622E+00
  -0.6366  -0.3000  0.13275E+00
  -0.6366  -0.2500  0.10176E+00
  -0.6366  -0.2000  0.34623E-01
  -0.6366  -0.1500  0.25738E-03
  -0.6366  -0.1000  0.14275E-01
  -0.6366  -0.0500  0.32805E-01
  -0.6366   0.0000  0.34265E-01
  -0.6366   0.0500  0.25112E-01
  -0.6366   0.1000  0.74829E-02
  -0.6366   0.1500  0.32419E-02
  -0.6366   0.2000  0.46495E-01
  -0.6366   0.2500  0.11304E+00
  -0.6366   0.3000  0.14226E+00
  -0.6366   0.3500  0.14241E+00
  -0.6366   0.4000  0.16315E+00
  -0.6366   0.4500  0.17385E+00
  -0.6366   0.5000  0.11146E+00
  -0.6366   0.5500  0.30603E-01
  -0.6366   0.6000  0.42443E-01
  -0.6366   0.6500  0.12564E+00
  -0.6366   0.7000  0.16472E+00
  -0.6366   0.7500  0.14416E+00
  -0.6366   0.8000  0.13695E+00
  -0.6366   0.8500  0.14678E+00
  -0.6366   0.9000  0.12851E+00
  -0.6366   0.9500  0.10829E+00
  -0.6366   1.0000  0.12598E+00
  -0.6366   1.0500  0.13041E+00
  -0.5866  -1.0500  0.13387E+00
  -0.5866  -1.0000  0.11365E+00
  -0.5866  -0.9500  0.65589E-01
  -0.5866  -0.9000  0.10174E+00
  -0.5866  -0.8500  0.17483E+00
  -0.5866  -0.8000  0.18765E+00
  -0.5866  -0.7500  0.15882E+00
  -0.5866  -0.7000  0.13460E+00
  -0.5866  -0.6500  0.93390E-01
  -0.5866  -0.6000  0.41505E-01
  -0.5866  -0.5500  0.41767E-01
  -0.5866  -0.5000  0.86615E-01
  -0.5866  -0.4500  0.10425E+00
  -0.5866  -0.4000  0.99366E-01
  -0.5866  -0.3500  0.11948E+00
  -0.5866  -0.3000  0.12226E+00
  -0.5866  -0.2500  0.57508E-01
  -0.5866  -0.2000  0.49227E-02
  -0.5866  -0.1500  0.63854E-01
  -0.5866  -0.1000  0.37709E-01
  -0.5866  -0.0500  0.76599E-02
  -0.5866   0.0000  0.19270E-02
  -0.5866   0.0500  0.27189E-01
  -0.5866   0.1000  0.74648E-01
  -0.5866   0.1500  0.11191E+00
  -0.5866   0.2000  0.12911E-01
  -0.5866   0.2500  0.94805E-01
  -0.5866   0.3000  0.16011E+00
  -0.5866   0.3500  0.14995E+00
  -0.5866   0.4000  0.15217E+00
  -0.5866   0.4500  0.19894E+00
  -0.5866   0.5000  0.18596E+00
  -0.5866   0.5500  0.93882E-01
  -0.5866   0.6000  0.56979E-01
  -0.5866   0.6500  0.12617E+00
  -0.5866   0.7000  0.19057E+00
  -0.5866   0.7500  0.19131E+00
  -0.5866   0.8000  0.18907E+00
  -0.5866   0.8500  0.19284E+00
  -0.5866   0.9000  0.14585E+00
  -0.5866   0.9500  0.83571E-01
  -0.5866   1.0000  0.89422E-01
  -0.5866   1.0500  0.12031E+00
  -0.5366  -1.0500  0.14515E+00
  -0.5366  -1.0000  0.82805E-01
  -0.5366  -0.9500  0.50175E-01
  -0.5366  -0.9000  0.14946E+00
  -0.5366  -0.8500  0.23933E+00
  -0.5366  -0.8000  0.20848E+00
  -0.5366  -0.7500  0.15709E+00
  -0.5366  -0.7000  0.16463E+00
  -0.5366  -0.6500  0.16131E+00
  -0.5366  -0.6000  0.12207E+00
  -0.5366  -0.5500  0.11555E+00
  -0.5366  -0.5000  0.12683E+00
  -0.5366  -0.4500  0.89631E-01
  -0.5366  -0.4000  0.58080E-01
  -0.5366  -0.3500  0.95721E-01
  -0.5366  -0.3000  0.10704E+00
  -0.5366  -0.2500  0.20552E-01
  -0.5366  -0.2000  0.57965E-01
  -0.5366  -0.1500  0.46072E-01
  -0.5366  -0.1000  0.77314E-02
  -0.5366  -0.0500  0.12489E-01
  -0.5366   0.0000  0.30714E-01
  -0.5366   0.0500  0.17652E-01
  -0.5366   0.1000  0.23092E-01
  -0.5366   0.1500  0.76645E-01
  -0.5366   0.2000  0.10151E+00
  -0.5366   0.2500  0.65542E-01
  -0.5366   0.3000  0.19524E+00
  -0.5366   0.3500  0.15645E+00
  -0.5366   0.4000  0.93342E-01
  -0.5366   0.4500  0.15598E+00
  -0.5366   0.5000  0.23378E+00
  -0.5366   0.5500  0.19699E+00
  -0.5366   0.6000  0.14190E+00
  -0.5366   0.6500  0.17270E+00
  -0.5366   0.7000  0.21085E+00
  -0.5366   0.7500  0.19344E+00
  -0.5366   0.8000  0.19311E+00
  -0.5366   0.8500  0.22007E+00
  -0.5366   0.9000  0.17470E+00
  -0.5366   0.9500  0.72820E-01
  -0.5366   1.0000  0.47511E-01
  -0.5366   1.0500  0.93592E-01
  -0.4866  -1.0500  0.16693E+00
  -0.4866  -1.0000  0.63914E-01
  -0.4866  -0.9500  0.59115E-01
  -0.4866  -0.9000  0.20390E+00
  -0.4866  -0.8500  0.26172E+00
  -0.4866  -0.8000  0.17042E+00
  -0.4866  -0.7500  0.14829E+00
  -0.4866  -0.7000  0.25668E+00
  -0.4866  -0.6500  0.31078E+00
  -0.4866  -0.6000  0.25878E+00
  -0.4866  -0.5500  0.22051E+00
  -0.4866  -0.5000  0.18584E+00
  -0.4866  -0.4500  0.84684E-01
  -0.4866  -0.4000  0.40906E-01
  -0.4866  -0.3500  0.76300E-01
  -0.4866  -0.3000  0.40557E-03
  -0.4866  -0.2500  0.85722E-01
  -0.4866  -0.2000  0.16013E+00
  -0.4866  -0.1500  0.82683E-01
  -0.4866  -0.1000  0.97656E-02
  -0.4866  -0.0500  0.85944E-01
  -0.4866   0.0000  0.15994E+00
  -0.4866   0.0500  0.84864E-01
  -0.4866   0.1000  0.10890E-01
  -0.4866   0.1500  0.91947E-01
  -0.4866   0.2000  0.18282E+00
  -0.4866   0.2500  0.11838E+00
  -0.4866   0.3000  0.27309E-01
  -0.4866   0.3500  0.85659E-01
  -0.4866   0.4000  0.95043E-01
  -0.4866   0.4500  0.10478E+00
  -0.4866   0.5000  0.25227E+00
  -0.4866   0.5500  0.29857E+00
  -0.4866   0.6000  0.27076E+00
  -0.4866   0.6500  0.28559E+00
  -0.4866   0.7000  0.27496E+00
  -0.4866   0.7500  0.18598E+00
  -0.4866   0.8000  0.14493E+00
  -0.4866   0.8500  0.19530E+00
  -0.4866   0.9000  0.18487E+00
  -0.4866   0.9500  0.72899E-01
  -0.4866   1.0000  0.22601E-01
  -0.4866   1.0500  0.78280E-01
  -0.4366  -1.0500  0.21893E+00
  -0.4366  -1.0000  0.69935E-01
  -0.4366  -0.9500  0.92609E-01
  -0.4366  -0.9000  0.25763E+00
  -0.4366  -0.8500  0.25166E+00
  -0.4366  -0.8000  0.11591E+00
  -0.4366  -0.7500  0.18056E+00
  -0.4366  -0.7000  0.41197E+00
  -0.4366  -0.6500  0.47725E+00
  -0.4366  -0.6000  0.36471E+00
  -0.4366  -0.5500  0.31136E+00
  -0.4366  -0.5000  0.28064E+00
  -0.4366  -0.4500  0.13396E+00
  -0.4366  -0.4000  0.22674E+00
  -0.4366  -0.3500  0.42443E-01
  -0.4366  -0.3000  0.39816E-01
  -0.4366  -0.2500  0.27697E+00
  -0.4366  -0.2000  0.39851E+00
  -0.4366  -0.1500  0.23292E+00
  -0.4366  -0.1000  0.10692E+00
  -0.4366  -0.0500  0.25612E+00
  -0.4366   0.0000  0.40433E+00
  -0.4366   0.0500  0.29663E+00
  -0.4366   0.1000  0.17735E+00
  -0.4366   0.1500  0.31235E+00
  -0.4366   0.2000  0.47009E+00
  -0.4366   0.2500  0.34030E+00
  -0.4366   0.3000  0.93951E-01
  -0.4366   0.3500  0.67318E-01
  -0.4366   0.4000  0.21035E+00
  -0.4366   0.4500  0.12136E+00
  -0.4366   0.5000  0.27927E+00
  -0.4366   0.5500  0.35472E+00
  -0.4366   0.6000  0.35095E+00
  -0.4366   0.6500  0.39143E+00
  -0.4366   0.7000  0.36780E+00
  -0.4366   0.7500  0.20181E+00
  -0.4366   0.8000  0.87505E-01
  -0.4366   0.8500  0.14046E+00
  -0.4366   0.9000  0.17354E+00
  -0.4366   0.9500  0.75053E-01
  -0.4366   1.0000  0.19529E-01
  -0.4366   1.0500  0.96900E-01
  -0.3866  -1.0500  0.31098E+00
  -0.3866  -1.0000  0.11607E+00
  -0.3866  -0.9500  0.17360E+00
  -0.3866  -0.9000  0.34471E+00
  -0.3866  -0.8500  0.25799E+00
  -0.3866  -0.8000  0.89495E-01
  -0.3866  -0.7500  0.25121E+00
  -0.3866  -0.7000  0.55779E+00
  -0.3866  -0.6500  0.55279E+00
  -0.3866  -0.6000  0.36864E+00
  -0.3866  -0.5500  0.40573E+00
  -0.3866  -0.5000  0.51023E+00
  -0.3866  -0.4500  0.34807E+00
  -0.3866  -0.4000  0.27204E+00
  -0.3866  -0.3500  0.97613E-01
  -0.3866  -0.3000  0.17019E+00
  -0.3866  -0.2500  0.50957E+00
  -0.3866  -0.2000  0.66726E+00
  -0.3866  -0.1500  0.46682E+00
  -0.3866  -0.1000  0.32500E+00
  -0.3866  -0.0500  0.51944E+00
  -0.3866   0.0000  0.71646E+00
  -0.3866   0.0500  0.62008E+00
  -0.3866   0.1000  0.51756E+00
  -0.3866   0.1500  0.69867E+00
  -0.3866   0.2000  0.85935E+00
  -0.3866   0.2500  0.63285E+00
  -0.3866   0.3000  0.26075E+00
  -0.3866   0.3500  0.17357E+00
  -0.3866   0.4000  0.29505E+00
  -0.3866   0.4500  0.30201E+00
